,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
76,DNA repair (GO:0006281),0.30364588990125685,0.8159856538758272,0.812,1.0,1.0,15/36,37.63%,HMGA2;POLA1;NSD2;SMC1A;PSME4;BAZ1B;SMARCA5;BABAM2;INO80;NUCKS1;SETD2;EYA1;EYA3;RAD21;NPM1
81,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.29486892949428845,0.7386965706177416,0.8470111448834853,1.0,1.0,5/21,19.89%,HNRNPU;DDX5;FUS;SFPQ;CCAR1
83,regulation of signal transduction by p53 class mediator (GO:1901796),0.2793384997644611,0.7311072593047454,0.8693467336683417,1.0,1.0,10/25,36.62%,CHD4;EHMT1;HIPK2;PHF20;KAT6A;TAF3;BRD7;TAF15;CHD3;EP300
80,DNA metabolic process (GO:0006259),0.2799127423901871,0.7517142176701649,0.8738738738738738,1.0,1.0,22/34,55.65%,TCF7L2;POLA1;SMC1A;PSME4;TOP2A;TOP1;INO80;DDX21;RIF1;SRPK2;RAD21;NPM1;HMGB1;RBBP8;USP3;TOP2B;DNMT1;HELLS;PARG;TRRAP;SMARCAD1;POLQ
82,double-strand break repair (GO:0006302),0.27263860931717265,0.7351753617183802,0.8776328986960883,1.0,1.0,25/35,61.66%,POLA1;NSD2;SFPQ;BAZ1B;SMARCA5;BABAM2;INO80;NUCKS1;EYA1;KDM2A;EYA3;MMS22L;RIF1;RAD21;HMGB1;UIMC1;RBBP8;BRIP1;SMARCAD1;SETX;POLQ;HPF1;MORF4L1;BRCA1;RPA1
85,protein deubiquitination (GO:0016579),0.27226377818077824,0.7111474467036881,0.8779011099899092,1.0,1.0,7/27,26.61%,ACTB;MBD5;ASXL1;PSME4;BABAM2;INO80;ASXL2
79,positive regulation of gene expression (GO:0010628),0.26961692732219994,0.7530375741041582,0.8898898898898899,1.0,1.0,34/48,62.66%,HMGA2;ACTB;APP;DDX5;GSK3B;DYRK1A;ADAM19;BAZ1B;EGFR;SMARCA5;DDX21;SOX4;EP300;SRPK2;MYBBP1A;NPM1;POLR2A;RBPJ;SMAD1;ATF2;DEK;DNMT1;SETX;HNRNPD;ERCC6;SMAD3;MITF;CTCF;ETS1;NFE2L2;BRCA1;SF3B1;HIF1A;LEF1
91,nucleosome assembly (GO:0006334),0.26738898160933805,0.6576903827104541,0.8965163934426229,1.0,1.0,12/17,59.23%,ATRX;SMARCA5;ANP32B;NAP1L1;NPM1;KAT6B;NASP;BRD2;HAT1;UBN1;RBBP4;RSF1
86,protein modification by small protein removal (GO:0070646),0.2650596269077364,0.6940913350623066,0.9002016129032258,1.0,1.0,7/28,26.61%,ACTB;MBD5;ASXL1;PSME4;BABAM2;INO80;ASXL2
87,"mRNA splicing, via spliceosome (GO:0000398)",0.2703399226117219,0.6889284555025398,0.9032258064516129,1.0,1.0,7/24,28.61%,HNRNPU;DDX5;FUS;SFPQ;CCAR1;DDX17;SPEN
84,"regulation of gene expression, epigenetic (GO:0040029)",0.270914309674208,0.7171491776069591,0.9035175879396985,1.0,1.0,19/29,58.37%,ACTB;EZH2;JARID2;BAZ1B;SMARCA5;HDAC4;DDX21;SUZ12;EP300;MYBBP1A;EPC1;MTF2;DEK;DNMT1;MPHOSPH8;MECP2;ERCC6;CTCF;RBBP4
89,protein modification by small protein conjugation (GO:0032446),0.25896364113767784,0.6704862289429743,0.9055276381909547,1.0,1.0,12/23,48.93%,TPR;PIAS2;SMURF1;WAC;UBR2;EYA1;PEX14;TRIM33;NFX1;NUP98;PIAS1;NUP153
90,positive regulation of multicellular organismal process (GO:0051240),0.25458166944976635,0.6650676162721639,0.9298597194388778,1.0,1.0,6/27,22.03%,GNAS;EHMT1;EZH2;RREB1;WWTR1;RFX3
93,double-strand break repair via homologous recombination (GO:0000724),0.24824862061515546,0.6179107096912932,0.9312820512820513,1.0,1.0,6/18,37.05%,NIPBL;SFPQ;INO80;NUCKS1;MMS22L;RAD21
95,negative regulation of G0 to G1 transition (GO:0070317),0.2455199529945563,0.6025646809964104,0.9314227226202662,1.0,1.0,3/16,17.31%,CBX5;EHMT1;EZH2
96,regulation of G0 to G1 transition (GO:0070316),0.2455199529945563,0.6025646809964104,0.9314227226202662,1.0,1.0,3/16,17.31%,CBX5;EHMT1;EZH2
92,histone H4 acetylation (GO:0043967),0.24911263719001764,0.6252087249063164,0.9323232323232323,1.0,1.0,14/21,62.66%,KANSL1;KMT2A;PHF20;EP400;EP300;KANSL2;EPC1;ATF2;OGT;HAT1;TRRAP;MORF4L1;NAA40;LEF1
88,"transcription, DNA-templated (GO:0006351)",0.2481535335675533,0.6809252532046627,0.94994994994995,1.0,1.0,18/50,42.35%,PTMA;NFIX;NFKB1;DDX5;RREB1;MLLT3;SMARCA5;DDX21;MEF2A;TSC22D1;GLIS3;TAF3;TAF15;NCOA6;NFX1;EPC1;POLR2A;CCNT1
94,ubiquitin-dependent protein catabolic process (GO:0006511),0.24785355199863995,0.6161764140503103,0.9514963880288958,1.0,1.0,4/17,27.32%,TBL1X;PSME4;SMURF1;CLOCK
97,cellular macromolecule biosynthetic process (GO:0034645),0.23085069509671416,0.5925170160058641,0.9526686807653575,1.0,1.0,5/22,30.47%,PTMA;POLA1;TOP1;MEF2A;NAP1L1
100,negative regulation of cell cycle process (GO:0010948),0.22837455979590357,0.5682289533503259,0.9539877300613497,0.9979192115900977,1.0,14/18,68.96%,CBX5;EHMT1;EZH2;SUZ12;EPC1;RBBP8;E2F7;CBX3;RBBP4;BRCA1;MGA;TFDP2;TFDP1;YAF2
99,DNA replication (GO:0006260),0.23767714796725664,0.580271475899551,0.9549738219895288,1.0,1.0,13/15,70.67%,POLA1;TOP1;BAZ1A;NAP1L1;RBBP8;BRIP1;SET;BRCA1;RPA1;WDHD1;POLE;WRN;MCMBP
98,mRNA processing (GO:0006397),0.22855595359676148,0.58620401157047,0.9587109768378651,1.0,1.0,7/25,31.62%,HNRNPU;DDX5;FUS;SFPQ;CCAR1;SPEN;TCERG1
101,positive regulation of macromolecule metabolic process (GO:0010604),0.20082046368214126,0.544117971738135,0.9759036144578314,0.995051217137293,1.0,20/33,62.66%,HMGA2;APP;GSK3B;ADAM19;ANXA2;SRPK2;RBPJ;SMAD1;ATF2;DNMT1;MPHOSPH8;SMAD3;MITF;SETDB1;CTCF;ETS1;NFE2L2;BRCA1;HIF1A;LEF1
103,recombinational repair (GO:0000725),0.18746046279597134,0.4555449793817313,0.9865841073271414,0.9919766309639727,1.0,9/15,61.66%,SFPQ;INO80;NUCKS1;MMS22L;RBBP8;POLQ;MORF4L1;BRCA1;RPA1
102,histone acetylation (GO:0016573),0.1964131628472972,0.5038612837379874,0.9889001009081736,0.9943345512740174,1.0,15/24,62.66%,CREBBP;PHF20;EP400;KAT6A;BRD1;EP300;KAT6B;EPC1;ATF2;YEATS2;HAT1;TRRAP;MORF4L1;NAA40;LEF1
