,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
70,"transcription, DNA-templated (GO:0006351)",0.36642395751622187,0.9351109184609323,0.63,1.0,1.0,23/55,41.47%,MEF2A;NFIX;RREB1;DDX5;NFIC;SMARCA5;TSC22D1;THRA;RSF1;CCNT2;BAZ2A;CCNT1;TAF15;NFKB1;CDK7;MLLT3;CBFB;HIPK3;NCOA6;EPC1;NFX1;PTMA;FOXO3
74,regulation of cell cycle (GO:0051726),0.37095857392329024,0.9209104698253842,0.6305220883534136,1.0,1.0,14/34,34.37%,RB1;STAT3;ANKRD17;HNRNPU;HIPK2;TTC28;TCF7L2;NOTCH1;SMAD3;SIRT2;JUN;CDK7;SRPK2;EP300
72,positive regulation of signal transduction (GO:0009967),0.38283485776821846,0.9266440745077507,0.6331658291457286,1.0,1.0,11/25,35.62%,STAT3;MAML3;MBD5;RBPJ;CREBBP;ASXL2;ARNT;NOTCH1;SMARCA4;EP300;HIF1A
78,negative regulation of DNA-binding transcription factor activity (GO:0043433),0.3837203842100007,0.8987949706456863,0.6441717791411042,1.0,1.0,5/17,23.54%,RB1;ESR1;KDM1A;HDAC4;TCF7L2
77,cellular response to oxygen-containing compound (GO:1901701),0.3735184884655857,0.8988120197065984,0.6483739837398373,1.0,1.0,10/23,31.76%,ANKRD1;LCOR;ESR1;DHX36;FOXO1;ACTB;SBNO2;NFKB1;JUN;NRIP1
75,cellular protein modification process (GO:0006464),0.36561672093016007,0.9195072808680109,0.6516516516516516,1.0,1.0,22/35,49.19%,PSME4;GSK3B;CDK8;DYRK1A;DCAF6;HIPK2;TLK2;APP;CCNT1;CDK17;SIRT2;CDK7;SRPK2;LAMC1;HIF1A;HIPK3;PKN1;SETD3;CREB1;BRD2;CDK19;TLK1
76,positive regulation of apoptotic process (GO:0043065),0.37405917880434936,0.908214639023816,0.6535750251762337,1.0,1.0,10/25,33.13%,ATF6;ANKRD1;CCAR1;BCLAF1;FOXO1;BCL6;SOX4;SIRT2;JUN;SRPK2
79,"regulation of DNA-templated transcription, initiation (GO:2000142)",0.37226079178361154,0.8951639903574286,0.6567926455566905,1.0,1.0,10/21,35.37%,CDK8;THRA;BCLAF1;MED13;TCF7L2;MECP2;NFKB1;JUN;MITF;CBFB
69,transcription by RNA polymerase II (GO:0006366),0.36079024060183706,0.9357016509537208,0.658,1.0,1.0,27/80,33.50%,NFIX;TEAD1;RREB1;NCOR1;DDX5;MAML3;TEAD4;NFIC;WWTR1;RBPJ;CREBBP;TSC22D1;ESR1;THRA;NR6A1;TBL1XR1;TBL1X;CCNT2;E2F2;NOTCH1;CCNT1;TAF15;SETD2;NFKB1;NR2C2;CDK7;MLLT3
85,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),0.37835419497594286,0.8809080800326645,0.6707441386340469,0.979459074414123,1.0,6/17,28.27%,ZEB2;CDKN1C;CREBBP;HIPK2;ZBTB7A;SMAD3
80,mRNA processing (GO:0006397),0.3696585775202846,0.892584655091146,0.6830985915492958,1.0,1.0,6/25,16.69%,DDX5;HNRNPU;CCAR1;SF3B1;FUS;SFPQ
89,cellular response to growth factor stimulus (GO:0071363),0.3666153865893677,0.8592140657089491,0.6851282051282052,0.9761482157648292,1.0,11/17,47.95%,ANKRD1;WWOX;STAT5B;NOTCH1;SMAD3;SIRT2;NR3C1;RUNX2;MEF2C;MED1;URI1
81,nucleosome organization (GO:0034728),0.36463257177909014,0.8886782184293466,0.688508064516129,1.0,1.0,10/26,33.00%,ARID2;ATRX;SMARCA5;BPTF;RSF1;SMARCC1;SMARCA4;SETD2;KAT6B;INO80
87,negative regulation of cell differentiation (GO:0045596),0.3595467624891244,0.8773916838638786,0.6918429003021148,0.9640909321420504,1.0,9/26,30.76%,RB1;HNRNPU;WWTR1;USF3;MEIS2;FOXO1;NOTCH1;SMAD3;SIRT2
83,protein modification by small protein removal (GO:0070646),0.35745528444618685,0.8867707710993478,0.6933867735470942,0.9903428890192926,1.0,15/35,36.86%,PSME4;BABAM2;OGT;MBD5;ASXL2;ESR1;UIMC1;SMAD1;ACTB;SMAD3;INO80;EP300;INO80D;HIF1A;USP3
86,protein deubiquitination (GO:0016579),0.35522862812840184,0.8796014239397677,0.6993987975951904,0.9707540367450029,1.0,15/35,36.86%,PSME4;BABAM2;OGT;MBD5;ASXL2;ESR1;UIMC1;SMAD1;ACTB;SMAD3;INO80;EP300;INO80D;HIF1A;USP3
82,negative regulation of apoptotic process (GO:0043066),0.35184355675184414,0.8882157535866054,0.6996996996996997,0.9993175195838886,1.0,11/39,30.64%,MTDH;RB1;PAX7;BABAM2;GSK3B;SFPQ;FOXO1;SIX1;NOTCH1;PIK3CA;NFKB1
84,protein phosphorylation (GO:0006468),0.3577636626879675,0.8811376850944674,0.700502512562814,0.9906599487505332,1.0,12/29,36.24%,TOP1;GSK3B;CDK8;DYRK1A;HIPK2;TLK2;APP;CCNT1;CDK17;CDK7;SRPK2;HIPK3
90,regulation of translation (GO:0006417),0.36325680651826253,0.8475203880228392,0.7048008171603677,0.9853719484025281,1.0,5/17,26.28%,CNOT1;NCL;DHX36;APP;SOX4
92,proteasomal protein catabolic process (GO:0010498),0.35626350346046076,0.8216946031209748,0.7285861713106295,1.0,1.0,5/15,30.76%,PSME4;TBL1XR1;TBL1X;CLOCK;SIRT2
94,regulation of signal transduction by p53 class mediator (GO:1901796),0.3368299072417178,0.7934302331073705,0.7663265306122449,1.0,1.0,8/21,34.37%,CHD4;BRD7;HIPK2;PHF20;CHD3;TAF15;EHMT1;EP300
88,regulation of apoptotic process (GO:0042981),0.33825341642063583,0.866800476342015,0.767,0.9731445916246864,1.0,12/56,20.67%,MTDH;ATF6;PAX7;BABAM2;ANKRD1;GSK3B;CCAR1;CREBBP;BCLAF1;ACTN4;FOXO1;BCL6
93,chromosome organization (GO:0051276),0.3374991036053851,0.7960451020106313,0.7863682604272635,1.0,1.0,9/21,32.88%,DOT1L;TCF7L2;SAFB;HMG20A;ZBTB7A;HDAC8;SMARCA4;EHMT1;TOP2B
91,cellular response to DNA damage stimulus (GO:0006974),0.3311410140473703,0.8334328559542826,0.795,0.9970961575351073,1.0,5/44,7.22%,NIPBL;CBX5;FOXP1;PSME4;BABAM2
98,protein polyubiquitination (GO:0000209),0.332149965175801,0.7632291272353394,0.8035343035343036,1.0,1.0,3/15,18.06%,PSME4;UBR2;UBE3A
95,"positive regulation of gene expression, epigenetic (GO:0045815)",0.33385340179342704,0.7842432945525696,0.8051282051282052,1.0,1.0,12/18,53.05%,ARID1B;SF3B1;SMARCA5;ATAD2B;ACTB;EP300;POLR1A;KAT2B;ARID1A;ZMIZ1;DDX21;BAZ1B
101,nucleosome assembly (GO:0006334),0.31315578120050946,0.7260421638769045,0.8099688473520249,1.0,1.0,3/15,17.43%,ATRX;SMARCA5;RSF1
100,cellular response to transforming growth factor beta stimulus (GO:0071560),0.32627199700332843,0.7374943881139161,0.8241415192507804,1.0,1.0,9/15,49.94%,ANKRD1;WWOX;SMAD1;SMAD3;JUN;NR3C1;MEF2C;ZMIZ1;PXN
102,response to UV (GO:0009411),0.3088697858738431,0.7184145724005971,0.827300930713547,1.0,1.0,6/15,41.10%,CREBBP;DHX36;KDM1A;INO80;EP300;YY1
96,negative regulation of cell population proliferation (GO:0008285),0.311370451827585,0.777537670631315,0.8286573146292585,1.0,1.0,9/36,26.28%,ARID2;CDKN1C;LMNA;PBRM1;BRD7;APP;ZBTB7C;NOTCH1;SOX4
97,positive regulation of macromolecule metabolic process (GO:0010604),0.3028235872971189,0.7643770381805693,0.8483935742971888,1.0,1.0,20/39,48.82%,STAT3;RESF1;GSK3B;RBPJ;ADAM19;DHX36;APP;SMAD1;NOTCH1;SMAD3;MITF;SRPK2;HIF1A;MPHOSPH8;SP1;NFE2L2;MEF2C;MED1;CALCOCO1;ATF2
105,regulation of intracellular signal transduction (GO:1902531),0.2982078625202026,0.7157315853165647,0.8598984771573605,0.9969218462798546,1.0,8/24,34.37%,CHD4;BRD7;HIPK2;PHF20;CHD3;TAF15;EHMT1;EP300
107,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),0.2991189558408879,0.7038743064547528,0.8602261048304214,0.988377443826503,1.0,9/18,44.96%,CDK8;DHX36;MED13;TCF7L2;MECP2;NFKB1;CBFB;RUNX2;MED1
108,negative regulation of cell cycle process (GO:0010948),0.30479408546378556,0.6943524648326332,0.8627450980392157,0.9867631041825725,1.0,9/15,54.79%,CBX5;MGA;PHC3;EHMT1;EPC1;RBBP4;TFDP2;SUZ12;E2F8
103,cellular response to lipid (GO:0071396),0.29791175070940845,0.716589666783076,0.8630831643002028,1.0,1.0,13/21,52.43%,ANKRD1;LCOR;ESR1;SBNO2;NFKB1;NRIP1;NR3C1;MEF2C;MED1;CREB1;URI1;HMGB1;MYOG
106,histone acetylation (GO:0016573),0.29442209348144865,0.7070858490316456,0.8693009118541033,0.9949415455372279,1.0,12/21,48.82%,CREBBP;PHF20;KAT6B;NAA50;EP300;EP400;MORF4L1;EPC1;KAT2B;BRD1;KAT6A;ATF2
104,protein-containing complex assembly (GO:0065003),0.29302306422619884,0.7165382467250413,0.8831822759315207,1.0,1.0,9/28,34.50%,TEAD1;GSK3B;CREBBP;TCF7L2;SMARCA4;MITF;LAMC1;EP300;KMT2A
110,histone H4 acetylation (GO:0043967),0.27085320420414377,0.6510486821291316,0.898989898989899,0.9988263023406794,1.0,8/21,37.61%,OGT;KANSL1;PHF20;EP300;KMT2A;EP400;MORF4L1;EPC1
109,regulation of programmed cell death (GO:0043067),0.278614348542592,0.6525076054690582,0.9004106776180698,1.0,1.0,6/17,40.22%,CREBBP;ACTN4;BCL6;ZBTB7A;ACTN2;MAGED1
99,positive regulation of gene expression (GO:0010628),0.28746108755830874,0.7411814033253602,0.919,1.0,1.0,25/56,44.96%,DDX5;STAT3;GSK3B;SF3B1;DYRK1A;RBPJ;SMARCA5;ADAM19;DHX36;APP;SMAD1;NOTCH1;SOX4;ACTB;SMAD3;MITF;SRPK2;EP300;HIF1A;POLR1A;SP1;KAT2B;NFE2L2;MEF2C;MED1
113,cellular response to organic cyclic compound (GO:0071407),0.26555989227938626,0.6112734879022875,0.9241803278688525,0.9937338909930132,1.0,9/15,52.43%,LCOR;ESR1;ACTB;NRIP1;NR3C1;MEF2C;MED1;URI1;MYOG
114,cellular response to oxidative stress (GO:0034599),0.24820908284395088,0.5745012373225477,0.9316062176165804,1.0,1.0,8/15,49.94%,FOXO1;ARNT;SIRT2;JUN;HIF1A;FOXO3;NFE2L2;PXN
111,DNA metabolic process (GO:0006259),0.26331576498968245,0.6427101742915634,0.9346076458752515,0.9948889033781777,1.0,2/29,5.23%,TOP1;PSME4
112,double-strand break repair (GO:0006302),0.258115612099875,0.6251470260108392,0.9385699899295066,0.9955808310299531,1.0,19/26,64.01%,BABAM2;SMARCA5;SFPQ;UIMC1;KDM2A;INO80;MORF4L1;YY1;RIF1;NUCKS1;EYA3;HMGB1;SMARCAD1;BAZ1B;KDM4B;RAD21;NSD2;EYA1;SETX
115,ubiquitin-dependent protein catabolic process (GO:0006511),0.23364107303692672,0.5565588316124739,0.9491353001017294,0.9985468242601657,1.0,5/21,30.76%,PSME4;TBL1XR1;TBL1X;CLOCK;SIRT2
118,protein modification by small protein conjugation (GO:0032446),0.21772694610408247,0.5320474951425821,0.9634888438133874,0.981095313524771,1.0,11/24,46.70%,UBR2;TPR;PIAS2;WAC;SHPRH;NUP153;HIF1A;NFX1;NFE2L2;PEX14;PIAS1
117,protein ubiquitination (GO:0016567),0.22001860188674383,0.5396726030652469,0.9666329625884732,0.9870373665251014,1.0,16/25,61.77%,PSME4;UBR2;UBE3A;WAC;SHPRH;CBFB;HIF1A;NFX1;NFE2L2;PEX14;TRIM33;PSMC6;RNF20;RLIM;CAND1;CTNNB1
116,"regulation of gene expression, epigenetic (GO:0040029)",0.21991338887615425,0.5444048906424003,0.9687814702920443,0.9939392048018246,1.0,18/30,59.40%,SF3B1;JARID2;SMARCA5;HDAC4;MECP2;ACTB;EP300;EPC1;POLR1A;MPHOSPH8;KAT2B;RBBP4;DDX21;BAZ1B;SUZ12;MTF2;DNMT3A;AEBP2
119,DNA repair (GO:0006281),0.17748212490137122,0.4406043840085757,0.992992992992993,0.9917169565731866,1.0,5/36,21.92%,PSME4;BABAM2;SMARCA5;UIMC1;DOT1L
