,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
64,regulation of cell migration (GO:0030334),0.39778931378517834,0.9907935854765493,0.5087538619979403,0.9750563970351273,1.0,7/18,27.57%,STAT3;LMNA;ZMYND8;ARID2;NOTCH1;CCAR1;FOXO3
66,positive regulation of DNA metabolic process (GO:0051054),0.3971685670836007,0.9658879108495885,0.5496894409937888,1.0,1.0,8/17,35.29%,ATRX;EYA4;BABAM2;UIMC1;MECP2;EYA1;EGFR;DHX36
67,positive regulation of response to DNA damage stimulus (GO:2001022),0.39888106444415794,0.9596501781439389,0.5535900104058272,1.0,1.0,4/15,13.36%,EYA4;DDX5;BABAM2;UIMC1
68,cellular response to growth factor stimulus (GO:0071363),0.38769144190066834,0.9557752966954337,0.5565939771547248,1.0,1.0,13/17,53.68%,WWOX;NR3C1;NOTCH1;STAT5B;RUNX2;EGFR;SMAD3;SIRT2;SMAD4;URI1;CTNNB1;SETX;MED1
65,histone modification (GO:0016570),0.3573993682375327,0.971739362041696,0.5665665665665666,1.0,1.0,30/40,55.64%,EYA4;HDAC4;CREBBP;NSD3;TBL1X;NSD1;KAT6B;PHF20;TBL1XR1;RCOR1;BAZ2A;MIER1;EHMT1;EYA1;EP300;MORF4L1;SIRT2;KAT6A;USP3;PRDM5;EYA3;TRRAP;RCOR3;EZH2;MORF4L2;ATXN7;BRD8;NAA50;BAZ1B;TRERF1
72,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.38667733110803415,0.9472324376089225,0.5682051282051283,0.9892308801627666,1.0,7/17,35.29%,ANKRD17;BRD4;MTDH;ZMYND11;MIER1;ESR1;DHX36
71,protein deubiquitination (GO:0016579),0.3618984894605499,0.9506796957697932,0.5778894472361809,0.9940791146882028,1.0,20/34,45.22%,MBD5;PSME4;ACTB;OGT;BABAM2;UIMC1;ASXL2;HIF1A;KAT2B;ESR1;ASXL1;EP300;INO80D;SMAD3;USP3;SMAD1;MYSM1;INO80;SMAD4;TRRAP
70,protein modification by small protein removal (GO:0070646),0.36128519478660537,0.9511644766060555,0.5793172690763052,1.0,1.0,20/34,45.22%,MBD5;PSME4;ACTB;OGT;BABAM2;UIMC1;ASXL2;HIF1A;KAT2B;ESR1;ASXL1;EP300;INO80D;SMAD3;USP3;SMAD1;MYSM1;INO80;SMAD4;TRRAP
69,"DNA-templated transcription, initiation (GO:0006352)",0.348618106234118,0.9526471143766865,0.585,1.0,1.0,19/55,31.50%,TEAD1;NCOR1;MAML3;CREBBP;WWTR1;TBL1X;THRA;NR6A1;MAML2;RSF1;NR3C1;NOTCH1;TBL1XR1;RBPJ;NR2C2;KAT2B;ESR1;NCOR2;SMARCA5
73,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.359852714441213,0.9450587083746768,0.5869346733668341,0.9820751116271581,1.0,20/31,50.49%,ARID5B;STAT3;HDAC4;APP;MTDH;NFKB1;HIPK2;KDM1A;CLOCK;ESR1;EP300;ATF2;SMAD3;ZBTB7A;SMARCA4;CTNNB1;DHX9;JUP;JMY;MBTPS2
76,protein phosphorylation (GO:0006468),0.34245134364794994,0.9310990205581481,0.5937813440320963,0.9787301537220969,1.0,9/31,21.20%,TOP1;CDK8;GSK3B;APP;CDK17;DYRK1A;TLK2;HIPK2;CDK19
75,regulation of phosphorylation (GO:0042325),0.38951130373368487,0.934951068720797,0.5950155763239875,0.9815932776734717,1.0,9/15,44.85%,OGT;APP;TPR;HIF1A;EP300;EGFR;SIRT2;ZBTB7A;CDKN1C
74,positive regulation of cellular process (GO:0048522),0.3491991172890956,0.93984163097099,0.6166166166166166,0.9824224144817119,1.0,17/40,35.29%,ZFHX3;LMNA;ANKRD17;MEIS2;HDAC4;WWTR1;SOX4;NOTCH1;KDM4C;CCAR1;MECP2;BCLAF1;SRPK2;EGFR;MEIS1;SIRT2;DHX36
77,proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161),0.35378888598456526,0.8999646740850222,0.6341212744090442,1.0,1.0,6/20,24.63%,PSME4;TBL1X;UBR2;RB1;TBL1XR1;CLOCK
79,"regulation of DNA-templated transcription, initiation (GO:2000142)",0.3538395171653586,0.8959205375275004,0.6344195519348269,1.0,1.0,9/21,34.07%,TCF7L2;CDK8;THRA;NFKB1;MED13;MECP2;BCLAF1;RUNX2;JUN
80,histone deacetylation (GO:0016575),0.34414455652960985,0.8940245860127994,0.6459183673469387,1.0,1.0,10/23,35.05%,HDAC4;TBL1X;HDAC8;SFPQ;TBL1XR1;RCOR1;BAZ2A;MIER1;MORF4L1;SIRT2
78,negative regulation of cell differentiation (GO:0045596),0.34210313220505106,0.8974159473199538,0.6488933601609658,1.0,1.0,12/28,35.05%,MEIS2;WWTR1;FOXO1;HNRNPU;RB1;NOTCH1;ASXL1;SKI;EGFR;MEIS1;SMAD3;SIRT2
84,regulation of translation (GO:0006417),0.3621136892610698,0.8770473132653603,0.6561844863731656,1.0,1.0,5/15,27.57%,CNOT1;APP;SOX4;NCL;FOXO3
81,protein-containing complex assembly (GO:0065003),0.33578989885791555,0.8827008789538363,0.6676767676767676,1.0,1.0,16/28,47.18%,TEAD1;TCF7L2;GSK3B;CREBBP;KMT2A;TCF7L1;BCL9L;LAMC1;EP300;HES1;SMARCA4;PEX14;TRRAP;MITF;CTNNB1;DHX9
83,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.3559586595692511,0.8810259795582723,0.6717791411042945,1.0,1.0,7/19,29.78%,DDX5;SFPQ;SF3B1;HNRNPU;FUS;CCAR1;YTHDC1
85,chromosome organization (GO:0051276),0.3514902179962147,0.8758602832007727,0.676829268292683,0.9958495164334975,1.0,13/20,48.90%,TCF7L2;HDAC8;HMG20A;TCF7L1;EZH1;TOP2B;EHMT1;ZBTB7A;NUCKS1;SMARCA4;MTF2;SAFB;EZH2
87,cellular macromolecule biosynthetic process (GO:0034645),0.35472445998168783,0.8688887666033914,0.6776180698151951,0.9870897176730242,1.0,5/17,30.39%,MEF2A;TOP1;PTMA;BAZ2A;EPC1
88,negative regulation of DNA-binding transcription factor activity (GO:0043433),0.34925733911633605,0.8655845168227377,0.684156378600823,0.9821155222597103,1.0,6/17,29.17%,TCF7L2;HDAC4;RB1;KDM1A;GLIS2;ESR1
91,protein deacetylation (GO:0006476),0.33864273280009316,0.8532119304197943,0.6865979381443299,0.9731563046657836,1.0,9/18,39.95%,HDAC4;TBL1X;TBL1XR1;RCOR1;BAZ2A;MIER1;MORF4L1;SIRT2;PRDM5
86,cellular response to oxygen-containing compound (GO:1901701),0.34181778387239553,0.874116936734711,0.6955645161290323,0.9881805339593687,1.0,11/24,36.27%,ACTB;FOXO1;NFKB1;SBNO2;LCOR;ESR1;NRIP1;JUN;EGFR;DHX36;CREB1
93,regulation of programmed cell death (GO:0043067),-0.18185015529501475,-0.8437467595558642,0.696969696969697,0.7160867372667675,0.875,15/16,60.78%,BIRC2;JAK2;MAGED1;ACTN2;ASAH1;SOX9;TRIM24;ANP32B;RARG;CHM;WRN;BCL6;ACTN1;ACTN4;ZBTB7A
94,cellular response to transforming growth factor beta stimulus (GO:0071560),0.34591050632592274,0.840201328326085,0.7125,0.9741683909716219,1.0,8/15,43.38%,WWOX;ZMIZ1;NR3C1;SKI;JUN;SMAD3;SMAD1;SMAD4
90,nucleosome organization (GO:0034728),0.33737939504922765,0.8606243205107398,0.7151515151515152,0.9699692541607313,1.0,12/24,43.63%,ATRX;ARID2;BPTF;KAT6B;RSF1;SETD2;SMARCC1;SMARCA5;SMARCC2;ARID1A;INO80;SMARCA4
95,regulation of DNA repair (GO:0006282),0.3475670916166442,0.8357403899191405,0.7244582043343654,0.9707904457094546,1.0,9/15,49.75%,EYA4;BABAM2;UIMC1;EYA1;EGFR;EYA3;DHX9;SMCHD1;PARG
89,cellular protein modification process (GO:0006464),0.31410505487246076,0.8641331913390718,0.729,0.974182690586171,1.0,16/39,37.38%,PSME4;CDK8;GSK3B;APP;DCAF6;CDK17;DYRK1A;TLK2;HIPK2;CDK19;HIF1A;SRPK2;LAMC1;SIRT2;CREB1;CCNT1
92,histone acetylation (GO:0016573),0.3375337687893677,0.8451460413577414,0.7324516785350966,0.9766758975745078,1.0,15/21,52.94%,CREBBP;KAT6B;PHF20;KAT2B;EPC1;EP300;MORF4L1;ATF2;BRD1;KAT6A;EP400;TRRAP;MORF4L2;BRD8;NAA50
82,positive regulation of gene expression (GO:0010628),0.3237491876544068,0.8826464380039777,0.7347347347347347,1.0,1.0,20/50,35.29%,STAT3;DDX5;GSK3B;ACTB;APP;SOX4;SF3B1;DYRK1A;ADAM19;NOTCH1;RBPJ;HIF1A;KAT2B;SRPK2;EP300;SMARCA5;ATF2;EGFR;SMAD3;DHX36
96,histone H4 acetylation (GO:0043967),0.323561872600262,0.8118412349270462,0.746938775510204,0.9965609170612393,1.0,13/20,52.45%,KANSL1;OGT;KMT2A;PHF20;EPC1;EP300;MORF4L1;ATF2;EP400;TRRAP;MSL1;MORF4L2;BRD8
98,positive regulation of apoptotic process (GO:0043065),0.30120681900508484,0.7689232696492293,0.795131845841785,1.0,1.0,9/22,35.05%,FOXO1;SOX4;CCAR1;BCLAF1;FOXO3;SRPK2;ATF6;JUN;SIRT2
100,regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),0.30995418300548794,0.7644102826603988,0.801025641025641,1.0,1.0,7/18,35.29%,TCF7L2;CDK8;NFKB1;MED13;MECP2;RUNX2;DHX36
104,cellular response to organic cyclic compound (GO:0071407),0.30122592114965824,0.7361834784082083,0.8218331616889805,1.0,1.0,11/16,56.74%,ACTB;NR3C1;LCOR;ESR1;NRIP1;EGFR;URI1;CTNNB1;JUP;MED1;TAF1
99,"regulation of gene expression, epigenetic (GO:0040029)",0.2909227248031934,0.7663534698619475,0.8222222222222222,1.0,1.0,9/28,31.50%,JARID2;HDAC4;ACTB;SF3B1;MECP2;KAT2B;EPC1;EP300;SMARCA5
103,cellular response to lipid (GO:0071396),0.29929604947764693,0.7467878475925521,0.8279022403258656,1.0,1.0,13/20,53.68%,NFKB1;NR3C1;SBNO2;LCOR;ESR1;NRIP1;EGFR;CREB1;URI1;SNW1;SETX;HMGB1;MED1
109,proteasomal protein catabolic process (GO:0010498),0.28719804613611405,0.7144683931055428,0.8369453044375645,0.9827625249102542,1.0,4/17,24.63%,PSME4;TBL1X;TBL1XR1;CLOCK
97,"transcription, DNA-templated (GO:0006351)",0.28992957397032504,0.8002678505091803,0.843,1.0,1.0,19/54,38.85%,NFIX;RREB1;MEF2A;DDX5;THRA;MLLT3;PTMA;NFKB1;NFIC;RSF1;BAZ2A;FOXO3;EPC1;SMARCA5;CCNT2;NCOA6;CCNT1;TAF15;KLF13
110,positive regulation of programmed cell death (GO:0043068),0.28375515257790057,0.7054035195875626,0.8526100307062436,0.9814900536138049,1.0,11/19,51.10%,FOXO1;SOX4;CCAR1;BCLAF1;FOXO3;ATF6;JUN;CTNNB1;BCL6;JMY;HMGB1
101,negative regulation of cellular process (GO:0048523),0.2780271989663154,0.7633540262239878,0.8567134268537074,1.0,1.0,12/43,26.35%,LMNA;PBRM1;APP;ARID2;SOX4;ZBTB7C;UBR2;RB1;BRD7;NOTCH1;ENO1;KAT2B
108,DNA metabolic process (GO:0006259),0.2744112082524183,0.723336191416154,0.8610271903323263,0.9841052328430135,1.0,18/28,57.48%,TCF7L2;TOP1;PSME4;TOP2B;SRPK2;PURA;RAD21;USP3;SMC1A;INO80;KMT5B;TRRAP;PARG;HMGB1;BACH1;SMARCAD1;DOT1L;WRN
107,double-strand break repair (GO:0006302),0.2798830522126624,0.7251002946112762,0.8617558022199798,0.9916725224130479,1.0,17/25,57.48%,BABAM2;UIMC1;SFPQ;KDM2A;EYA1;SMARCA5;MORF4L1;RAD21;NUCKS1;EYA3;INO80;YY1;SETX;HMGB1;BAZ1B;SMARCAD1;WRN
102,cellular response to DNA damage stimulus (GO:0006974),0.2734115513779496,0.7484652825705704,0.8738738738738738,1.0,1.0,30/46,58.58%,NIPBL;FOXP1;PSME4;FOXO1;BABAM2;CBX5;TLK2;WAC;ZBTB38;ATF2;CBX1;NCOA6;USP3;RNF169;SMC1A;SHPRH;INO80;KMT5B;TRRAP;BCL6;YY1;SETX;BACH1;YAP1;SETD7;BAZ1B;DOT1L;TAF1;WRN;FMR1
106,negative regulation of cell population proliferation (GO:0008285),0.2674914621666249,0.7283029191975587,0.8847695390781564,0.9976611737536953,1.0,6/36,13.11%,LMNA;PBRM1;APP;ARID2;SOX4;ZBTB7C
113,negative regulation of G0 to G1 transition (GO:0070317),0.27005976681656524,0.6522660296727644,0.9003115264797508,0.9769323821195082,1.0,10/15,56.50%,CBX5;EHMT1;PHC3;EPC1;TFDP2;MGA;EZH2;RBBP4;SUZ12;YAF2
114,negative regulation of cell cycle process (GO:0010948),0.27005976681656524,0.6522660296727644,0.9003115264797508,0.9769323821195082,1.0,10/15,56.50%,CBX5;EHMT1;PHC3;EPC1;TFDP2;MGA;EZH2;RBBP4;SUZ12;YAF2
115,regulation of G0 to G1 transition (GO:0070316),0.27005976681656524,0.6522660296727644,0.9003115264797508,0.9769323821195082,1.0,10/15,56.50%,CBX5;EHMT1;PHC3;EPC1;TFDP2;MGA;EZH2;RBBP4;SUZ12;YAF2
111,positive regulation of macromolecule metabolic process (GO:0010604),0.264938471665136,0.701552580921341,0.9069069069069069,0.9759718815471313,1.0,21/36,53.68%,STAT3;GSK3B;APP;ADAM19;NOTCH1;RBPJ;HIF1A;SRPK2;RESF1;ATF2;SMAD3;DHX36;SMAD1;ATF7IP;SP1;MITF;NFE2L2;CALCOCO1;YAP1;CTCF;MED1
112,mRNA processing (GO:0006397),0.2640696665839172,0.6749504576360407,0.9076305220883534,0.9877803472711626,1.0,6/24,23.90%,DDX5;SFPQ;SF3B1;HNRNPU;FUS;CCAR1
105,regulation of apoptotic process (GO:0042981),0.26775748810141686,0.7287442618309714,0.914,1.0,1.0,13/50,28.68%,PAX7;GSK3B;CREBBP;FOXO1;BABAM2;SOX4;MTDH;PTMA;NFKB1;CCAR1;BCLAF1;FOXO3;ATF6
116,protein modification by small protein conjugation (GO:0032446),0.25077095385044296,0.63801132832136,0.9159067882472138,0.976679822413095,1.0,19/23,67.52%,TPR;PIAS2;UBR2;WAC;HIF1A;PIAS1;EYA1;TRIM33;SHPRH;PEX14;NFE2L2;NFX1;NUP98;RNF20;NUP153;CAND1;RLIM;SMURF1;UBE2L3
118,regulation of signal transduction by p53 class mediator (GO:1901796),0.23477889592199488,0.610276033389345,0.9414141414141414,0.9742738203331288,1.0,9/26,38.48%,CHD4;PHF20;HIPK2;BRD7;EHMT1;EP300;CHD3;KAT6A;TAF15
117,DNA repair (GO:0006281),0.22830053553223578,0.6135428743397613,0.9467336683417086,0.9813170982758727,1.0,20/34,57.48%,PSME4;BABAM2;UIMC1;SETD2;EYA1;SMARCA5;RAD21;USP3;NUCKS1;SMC1A;EYA3;INO80;SLC30A9;KMT5B;TRRAP;SETX;BACH1;BAZ1B;DOT1L;WRN
120,protein polyubiquitination (GO:0000209),0.22149278296560174,0.5469429332887168,0.9470954356846473,0.9845411526204307,1.0,12/16,67.52%,PSME4;UBR2;UBE3A;SHPRH;CTNNB1;CBFB;TAF1;RNF20;PSMC6;RLIM;SMURF1;UBE2L3
119,regulation of intracellular signal transduction (GO:1902531),0.21552173662626434,0.5685904720113565,0.9747729566094854,0.9849783588290916,1.0,10/30,38.48%,CHD4;PHF20;HIPK2;BRD7;EHMT1;EP300;EGFR;CHD3;KAT6A;TAF15
121,ubiquitin-dependent protein catabolic process (GO:0006511),0.17846140427198393,0.46410848557527373,0.9808467741935484,0.9967585320469626,1.0,4/24,24.63%,PSME4;TBL1X;TBL1XR1;CLOCK
122,protein ubiquitination (GO:0016567),0.17333334873605957,0.4522391293361953,0.9909274193548387,0.9905385193815744,1.0,19/28,67.52%,PSME4;UBR2;WAC;HIF1A;UBE3A;TRIM33;SHPRH;PEX14;CTNNB1;NFE2L2;CBFB;NFX1;TAF1;RNF20;PSMC6;CAND1;RLIM;SMURF1;UBE2L3
